individual_round,individual_epi,sample_epi,round_epi,spp_epi,model_epi,mpa_epi,lfm_notes_epi,fh_epi,ttfg_epi,gti_epi,tti_epi,fd_epi,gd_epi,pfg_epi,ignition_epi,start_temp_epi,temp_max_epi,ignition_temp_epi,prop_new_epi,sample_wt_epi,glow_epi,year_month_epi,year_epi,month_epi,dry_wt_epi,fresh_wt_epi,water_wt_epi,site_epi,lfm_outliers_out_epi,lfm_n_as_imputed_epi,gr_epi,precip_2month_epi,precip_2mo_epi,season_epi,ignition_no_double_epi,hydration_epi,bins5lfm_epi,bins10lfm_epi,bins20lfm_epi,temp_change_epi,gdw_gfw_epi,gww_gdw_epi,gdw_gww_epi,flam_index_epi,max_mpa_sample_epi,lfm_epi,location_epi,dw_flam_sample_epi,individual_hp,sample_hp,round_hp,spp_hp,model_hp,mpa_hp,lfm_notes_hp,fh_hp,ttfg_hp,gti_hp,tti_hp,fd_hp,gd_hp,pfg_hp,ignition_hp,start_temp_hp,temp_max_hp,ignition_temp_hp,prop_new_hp,sample_wt_hp,glow_hp,year_month_hp,year_hp,month_hp,dry_wt_hp,fresh_wt_hp,water_wt_hp,site_hp,lfm_outliers_out_hp,lfm_n_as_imputed_hp,gr_hp,precip_2month_hp,precip_2mo_hp,season_hp,ignition_no_double_hp,hydration_hp,bins5lfm_hp,bins10lfm_hp,bins20lfm_hp,temp_change_hp,gdw_gfw_hp,gww_gdw_hp,gdw_gww_hp,flam_index_hp,max_mpa_sample_hp,lfm_hp,location_hp,dw_flam_sample_hp,ww_flam_sample_epi,ww_flam_sample_hp
2020_September_ADFA_1.1_3,2020_September_ADFA_1.1,1.1,3,ADFA,EPI,-3.979,0,11,24,16,40,8,101,77,1,275.1,274.7,258.4,100,0.5415,1,2020_September,2020,September,0.3147,0.5476,0.2329,St. Marys,74.00699078,74.00699078,"(70,80]",2020_September,0.01,Dry,1,moderate,"(70,75]","(70,80]","(60,80]",-0.4000000000000341,0.5746895544192842,0.7400699077999999,1.3512237011592958,10.670965905307668,-0.043,74.00699078,local,0.3111943937267599,2020_September_ADFA_1.1,1.1,3,ADFA,HP,-3.979,0,24,76,13,89,6,81,62,1,291.2,300.2,295.3,50,1.1661,1,2020_September,2020,September,0.3147,0.5476,0.2329,St. Marys,74.00699078,74.00699078,"(70,80]",2020_September,0.01,Dry,1,moderate,"(70,75]","(70,80]","(60,80]",9,0.5746895544192842,0.7400699077999999,1.3512237011592958,15.167348802468569,-0.043,74.00699078,local,0.6701454894271002,0.2303056062732401,0.49595451057289974
2020_September_ADFA_1.2_1,2020_September_ADFA_1.2,1.2,1,ADFA,EPI,-0.713,0,14.5,20,8,28,5,90,77,1,222.3,287.4,208.9,100,0.5253,1,2020_September,2020,September,0.2677,0.5419,0.2742,St. Marys,102.4280911,102.4280911,"(100,110]",2020_September,0.01,Dry,1,hydrated,"(100,105]","(100,110]","(100,120]",65.09999999999997,0.49400258350249115,1.024280911,0.9762946754194018,13.366735215974344,-0.043,102.4280911,local,0.25949955717386103,2020_September_ADFA_1.2,1.2,1,ADFA,HP,-0.713,0,22,20,15,96,10,264,60,1,267.6,289.8,278,NA,2.3384,1,2020_September,2020,September,0.2677,0.5419,0.2742,St. Marys,102.4280911,102.4280911,"(100,110]",2020_September,0.01,Dry,1,hydrated,"(100,105]","(100,110]","(100,120]",22.19999999999999,0.49400258350249115,1.024280911,0.9762946754194018,NA,-0.043,102.4280911,local,1.1551756415293293,0.26580044282613896,1.1832243584706708
2020_September_ADFA_1.2_3,2020_September_ADFA_1.2,1.2,3,ADFA,EPI,-2.444,0,8.5,8,25,33,9,144,110,1,272.3,289.1,260.4,100,0.4543,1,2020_September,2020,September,0.324,0.5668,0.2428,St. Marys,74.9382716,74.9382716,"(70,80]",2020_September,0.01,Dry,1,moderate,"(70,75]","(70,80]","(60,80]",16.80000000000001,0.5716302046577276,0.749382716,1.3344316309719935,10.983396322235892,-0.043,74.9382716,local,0.25969160198333635,2020_September_ADFA_1.2,1.2,3,ADFA,HP,-2.444,0,21,69,42,111,13,161,106,1,280,300.15,290.8,20,2.0713,1,2020_September,2020,September,0.324,0.5668,0.2428,St. Marys,74.9382716,74.9382716,"(70,80]",2020_September,0.01,Dry,1,moderate,"(70,75]","(70,80]","(60,80]",20.149999999999977,0.5716302046577276,0.749382716,1.3344316309719935,12.960295099587622,-0.043,74.9382716,local,1.1840176429409743,0.19460839801666363,0.8872823570590256
2020_September_ADFA_1.3_3,2020_September_ADFA_1.3,1.3,3,ADFA,EPI,-7.005,0,9,10,16,26,10,113,87,1,280,387.7,262.6,40,0.4649,1,2020_September,2020,September,0.3671,0.61,0.2429,St. Marys,66.16725688,66.16725688,"(60,70]",2020_September,0.01,Dry,1,moderate,"(65,70]","(60,70]","(60,80]",107.7,0.6018032786885246,0.6616725687999999,1.5113215314944421,12.367007178015996,-0.043,66.16725688,local,0.279778344259323,2020_September_ADFA_1.3,1.3,3,ADFA,HP,-7.005,0,28,42,19,61,14,176,89,1,280,274.1,270,NA,1.6334,1,2020_September,2020,September,0.3671,0.61,0.2429,St. Marys,66.16725688,66.16725688,"(60,70]",2020_September,0.01,Dry,1,moderate,"(65,70]","(60,70]","(60,80]",-5.899999999999977,0.6018032786885246,0.6616725687999999,1.5113215314944421,19.729250800995136,-0.043,66.16725688,local,0.9829854753993938,0.18512165574067696,0.6504145246006061
2020_September_ADFA_1.3_4,2020_September_ADFA_1.3,1.3,4,ADFA,EPI,-2.18,0,4,19,28,47,6,116,82,1,278.8,286.9,263,80,0.4729,1,2020_September,2020,September,0.2962,0.5173,0.2211,St. Marys,74.64550979,74.64550979,"(70,80]",2020_September,0.01,Dry,1,moderate,"(70,75]","(70,80]","(60,80]",8.099999999999966,0.5725884399768026,0.7464550979000001,1.3396653098145637,8.215213113250465,-0.043,74.64550979,local,0.27077707326608724,2020_September_ADFA_1.3,1.3,4,ADFA,HP,-2.18,0,20,76,20,96,9,153,124,1,264,297.4,296.2,50,1.3301,1,2020_September,2020,September,0.2962,0.5173,0.2211,St. Marys,74.64550979,74.64550979,"(70,80]",2020_September,0.01,Dry,1,moderate,"(70,75]","(70,80]","(60,80]",33.39999999999998,0.5725884399768026,0.7464550979000001,1.3396653098145637,13.91578687056559,-0.043,74.64550979,local,0.761599884016119,0.20212292673391274,0.5685001159838811
2020_September_ADFA_1.3_5,2020_September_ADFA_1.3,1.3,5,ADFA,EPI,-4.401,0,20.5,15,5,20,8,74,61,1,270.8,381,260.1,100,0.4808,1,2020_September,2020,September,0.2886,0.5,0.2114,St. Marys,73.25017325,73.25017325,"(70,80]",2020_September,0.01,Dry,1,moderate,"(70,75]","(70,80]","(60,80]",110.2,0.5772,0.7325017325000001,1.3651844843897825,16.87952107223666,-0.043,73.25017325,local,0.2775177600002775,2020_September_ADFA_1.3,1.3,5,ADFA,HP,-4.401,0,18,66,1,67,26,237,89,1,261.5,301,289,100,1.6334,1,2020_September,2020,September,0.2886,0.5,0.2114,St. Marys,73.25017325,73.25017325,"(70,80]",2020_September,0.01,Dry,1,moderate,"(70,75]","(70,80]","(60,80]",39.5,0.5772,0.7325017325000001,1.3651844843897825,16.817171039928805,-0.043,73.25017325,local,0.9427984800009427,0.2032822399997225,0.6906015199990573
2020_September_ADFA_1.3_6,2020_September_ADFA_1.3,1.3,6,ADFA,EPI,-7.639,"Missing these yellow lower videos , also, no weight for this video - might be mislabeled? Strange to have two burns for Epiâ€¦",10,13,10,23,7,89,72,1,265.8,364.1,264.6,100,0.5009,1,2020_September,2020,September,0.3411,0.5385,0.1974,St. Marys,57.87159191,57.87159191,"(50,60]",2020_September,0.01,Dry,1,dry,"(55,60]","(50,60]","(40,60]",98.3,0.6334261838440112,0.5787159191,1.7279635258358663,13.359134032570154,-0.043,57.87159191,local,0.3172831754845133,2020_September_ADFA_1.3,1.3,6,ADFA,HP,-7.639,0,24,104,20,124,15,152,117,1,248.8,282.3,239,100,1.6644,1,2020_September,2020,September,0.3411,0.5385,0.1974,St. Marys,57.87159191,57.87159191,"(50,60]",2020_September,0.01,Dry,1,dry,"(55,60]","(50,60]","(40,60]",33.5,0.6334261838440112,0.5787159191,1.7279635258358663,12.581057202487676,-0.043,57.87159191,local,1.0542745403801637,0.18361682451548672,0.6101254596198364
2020_September_ADFA_1.3_7,2020_September_ADFA_1.3,1.3,7,ADFA,EPI,-5.79,0,4,5,26,31,2,77,49,1,279.2,302.3,261.7,NA,0.4462,1,2020_September,2020,September,0.2793,0.488,0.2087,St. Marys,74.72252059,74.72252059,"(70,80]",2020_September,0.01,Dry,1,moderate,"(70,75]","(70,80]","(60,80]",23.100000000000023,0.5723360655737705,0.7472252059,1.338284619070436,9.885093092713356,-0.043,74.72252059,local,0.2553763524548979,2020_September_ADFA_1.3,1.3,7,ADFA,HP,-5.79,0,12,40,57,97,36,205,112,1,244.4,267.1,259.1,100,2.3105,1,2020_September,2020,September,0.2793,0.488,0.2087,St. Marys,74.72252059,74.72252059,"(70,80]",2020_September,0.01,Dry,1,moderate,"(70,75]","(70,80]","(60,80]",22.700000000000017,0.5723360655737705,0.7472252059,1.338284619070436,12.456500235957549,-0.043,74.72252059,local,1.3223824794868708,0.19082364754510206,0.9881175205131294
2020_September_ADFA_1.4_11,2020_September_ADFA_1.4,1.4,11,ADFA,EPI,-10,0,6.25,7,24,31,3,131,104,1,271.9,312.6,278.5,NA,0.5538,1,2020_September,2020,September,0.4151,0.6084,0.1933,St. Marys,46.56709227,46.56709227,"(40,50]",2020_September,0.01,Dry,1,dry,"(45,50]","(40,50]","(40,60]",40.700000000000045,0.6822813938198553,0.46567092270000005,2.147439213657527,10.628441357042275,-0.043,46.56709227,local,0.3778474358895051,2020_September_ADFA_1.4,1.4,11,ADFA,HP,-10,Ignition due to touhing pilot flame,23,71,0.5,71,37,117,80,1,246.3,257.5,245.9,90,1.0616,1,2020_September,2020,September,0.4151,0.6084,0.1933,St. Marys,46.56709227,46.56709227,"(40,50]",2020_September,0.01,Dry,1,dry,"(45,50]","(40,50]","(40,60]",11.199999999999989,0.6822813938198553,0.46567092270000005,2.147439213657527,17.168322313248627,-0.043,46.56709227,local,0.7243099276639556,0.17595256411049487,0.33729007233604447
2020_September_ADFA_1.4_11,2020_September_ADFA_1.4,1.4,11,ADFA,EPI,-10,0,9,27,16,43,6,117,95,1,273.5,326.1,283.2,NA,0.5538,1,2020_September,2020,September,0.4151,0.6084,0.1933,St. Marys,46.56709227,46.56709227,"(40,50]",2020_September,0.01,Dry,1,dry,"(45,50]","(40,50]","(40,60]",52.60000000000002,0.6822813938198553,0.46567092270000005,2.147439213657527,9.881071613516156,-0.043,46.56709227,local,0.3778474358895051,2020_September_ADFA_1.4,1.4,11,ADFA,HP,-10,Ignition due to touhing pilot flame,23,71,0.5,71,37,117,80,1,246.3,257.5,245.9,90,1.0616,1,2020_September,2020,September,0.4151,0.6084,0.1933,St. Marys,46.56709227,46.56709227,"(40,50]",2020_September,0.01,Dry,1,dry,"(45,50]","(40,50]","(40,60]",11.199999999999989,0.6822813938198553,0.46567092270000005,2.147439213657527,17.168322313248627,-0.043,46.56709227,local,0.7243099276639556,0.17595256411049487,0.33729007233604447
2020_September_ADFA_1.4_2,2020_September_ADFA_1.4,1.4,2,ADFA,EPI,-5.33,0,12,40,2,42,4,97,91,1,277.4,307.9,269,100,0.5464,1,2020_September,2020,September,0.324,0.5213,0.1973,St. Marys,60.89506173,60.89506173,"(60,70]",2020_September,0.01,Dry,1,moderate,"(60,65]","(60,70]","(60,80]",30.5,0.6215231152887014,0.6089506173,1.6421692853522554,10.656649405973848,-0.043,60.89506173,local,0.33960023019035884,2020_September_ADFA_1.4,1.4,2,ADFA,HP,-5.33,0,22,76,0.5,76,35,101,66,1,273.3,283.9,279.7,100,1.3686,1,2020_September,2020,September,0.324,0.5213,0.1973,St. Marys,60.89506173,60.89506173,"(60,70]",2020_September,0.01,Dry,1,moderate,"(60,65]","(60,70]","(60,80]",10.599999999999966,0.6215231152887014,0.6089506173,1.6421692853522554,16.31229745862898,-0.043,60.89506173,local,0.8506165355756317,0.20679976980964115,0.5179834644243684
2020_September_ADFA_1.4_2,2020_September_ADFA_1.4,1.4,2,ADFA,EPI,-5.33,0,6.5,13,27,40,2,113,84,1,272.4,278.1,269.5,100,0.5212,1,2020_September,2020,September,0.324,0.5213,0.1973,St. Marys,60.89506173,60.89506173,"(60,70]",2020_September,0.01,Dry,1,moderate,"(60,65]","(60,70]","(60,80]",5.7000000000000455,0.6215231152887014,0.6089506173,1.6421692853522554,9.553149100156796,-0.043,60.89506173,local,0.3239378476852398,2020_September_ADFA_1.4,1.4,2,ADFA,HP,-5.33,0,22,76,0.5,76,35,101,66,1,273.3,283.9,279.7,100,1.3686,1,2020_September,2020,September,0.324,0.5213,0.1973,St. Marys,60.89506173,60.89506173,"(60,70]",2020_September,0.01,Dry,1,moderate,"(60,65]","(60,70]","(60,80]",10.599999999999966,0.6215231152887014,0.6089506173,1.6421692853522554,16.31229745862898,-0.043,60.89506173,local,0.8506165355756317,0.1972621523147602,0.5179834644243684
2020_September_ADFA_1.4_3,2020_September_ADFA_1.4,1.4,3,ADFA,EPI,-5.751,0,3.5,9,36,45,4,141,101,1,279.2,299.4,278.7,50,0.4901,1,2020_September,2020,September,0.2916,0.4742,0.1826,St. Marys,62.62002743,62.62002743,"(60,70]",2020_September,0.01,Dry,1,moderate,"(60,65]","(60,70]","(60,80]",20.19999999999999,0.6149304091100801,0.6262002743,1.596933187294633,8.22343824777665,-0.043,62.62002743,local,0.3013773935138242,2020_September_ADFA_1.4,1.4,3,ADFA,HP,-5.751,0,26,75,0.5,75,25,101,76,1,264.6,328.7,300.1,100,1.3716,1,2020_September,2020,September,0.2916,0.4742,0.1826,St. Marys,62.62002743,62.62002743,"(60,70]",2020_September,0.01,Dry,1,moderate,"(60,65]","(60,70]","(60,80]",64.09999999999997,0.6149304091100801,0.6262002743,1.596933187294633,17.10570657702997,-0.043,62.62002743,local,0.8434385491605005,0.18872260648617578,0.5281614508394994
2020_September_ADFA_1.4_7,2020_September_ADFA_1.4,1.4,7,ADFA,EPI,-3.502,0,14.5,26,9,35,8,93,76,1,282.4,382.8,255.6,100,0.5523,1,2020_September,2020,September,0.2885,0.5059,0.2174,St. Marys,75.35528596,75.35528596,"(70,80]",2020_September,0.01,Dry,1,moderate,"(75,80]","(70,80]","(60,80]",100.40000000000003,0.5702708045068194,0.7535528596000001,1.327046918123275,12.096710235619994,-0.043,75.35528596,local,0.3149605653324783,2020_September_ADFA_1.4,1.4,7,ADFA,HP,-3.502,0,20,135,0.5,135,8,116,108,1,261.9,264.3,261.1,100,1.598,1,2020_September,2020,September,0.2885,0.5059,0.2174,St. Marys,75.35528596,75.35528596,"(70,80]",2020_September,0.01,Dry,1,moderate,"(75,80]","(70,80]","(60,80]",2.400000000000034,0.5702708045068194,0.7535528596000001,1.327046918123275,11.52415841518364,-0.043,75.35528596,local,0.9112927456116248,0.23733943466752172,0.6867072543883753
2020_September_ADFA_1.5_1,2020_September_ADFA_1.5,1.5,1,ADFA,EPI,-0.136,0,3,24,36,60,1,127,90,1,256.9,279.5,252.7,100,0.541,1,2020_September,2020,September,0.2965,0.5395,0.243,St. Marys,81.95615514,81.95615514,"(80,90]",2020_September,0.01,Dry,1,moderate,"(80,85]","(80,90]","(80,100]",22.600000000000023,0.5495829471733086,0.8195615514000001,1.2201646090534979,7.133168350603367,-0.043,81.95615514,local,0.29732437442621595,2020_September_ADFA_1.5,1.5,1,ADFA,HP,-0.136,0,27,8,57,65,28,202,117,1,284,394.2,289.1,NA,2.462,1,2020_September,2020,September,0.2965,0.5395,0.243,St. Marys,81.95615514,81.95615514,"(80,90]",2020_September,0.01,Dry,1,moderate,"(80,85]","(80,90]","(80,100]",110.2,0.5495829471733086,0.8195615514000001,1.2201646090534979,18.815720023271947,-0.043,81.95615514,local,1.3530732159655152,0.24367562557378408,1.108926784034485
2020_September_ADFA_1.5_7,2020_September_ADFA_1.5,1.5,7,ADFA,EPI,-4.49,0,18,13,18,31,5,97,74,1,280.1,337.6,302,NA,0.4973,1,2020_September,2020,September,0.3418,0.5683,0.2265,St. Marys,66.2668227,66.2668227,"(60,70]",2020_September,0.01,Dry,1,moderate,"(65,70]","(60,70]","(60,80]",57.5,0.6014428998768255,0.662668227,1.5090507726269315,13.474716912077298,-0.043,66.2668227,local,0.2990975541147452,2020_September_ADFA_1.5,1.5,7,ADFA,HP,-4.49,0,20,98,0.5,98,11,89,78,1,256.8,251,245.6,NA,1.2832,1,2020_September,2020,September,0.3418,0.5683,0.2265,St. Marys,66.2668227,66.2668227,"(60,70]",2020_September,0.01,Dry,1,moderate,"(65,70]","(60,70]","(60,80]",-5.800000000000011,0.6014428998768255,0.662668227,1.5090507726269315,13.752071730911878,-0.043,66.2668227,local,0.7717715291374242,0.19820244588525482,0.5114284708625757
2020_September_ADFA_1.5_7,2020_September_ADFA_1.5,1.5,7,ADFA,EPI,-4.49,0,10,18,20,38,4,100,76,1,276.9,300.1,260.6,12.5,0.4801,1,2020_September,2020,September,0.3418,0.5683,0.2265,St. Marys,66.2668227,66.2668227,"(60,70]",2020_September,0.01,Dry,1,moderate,"(65,70]","(60,70]","(60,80]",23.200000000000045,0.6014428998768255,0.662668227,1.5090507726269315,10.683424109614643,-0.043,66.2668227,local,0.2887527362366563,2020_September_ADFA_1.5,1.5,7,ADFA,HP,-4.49,0,20,98,0.5,98,11,89,78,1,256.8,251,245.6,NA,1.2832,1,2020_September,2020,September,0.3418,0.5683,0.2265,St. Marys,66.2668227,66.2668227,"(60,70]",2020_September,0.01,Dry,1,moderate,"(65,70]","(60,70]","(60,80]",-5.800000000000011,0.6014428998768255,0.662668227,1.5090507726269315,13.752071730911878,-0.043,66.2668227,local,0.7717715291374242,0.1913472637633437,0.5114284708625757
2020_September_ADFA_1.6_1,2020_September_ADFA_1.6,1.6,1,ADFA,EPI,-0.316,0,4.5,29,27,56,3,133,103,1,256.4,286.1,248.6,100,0.5341,1,2020_September,2020,September,0.2538,0.5258,0.272,St. Marys,107.1710008,107.1710008,"(100,110]",2020_September,0.01,Dry,1,hydrated,"(105,110]","(100,110]","(100,120]",29.700000000000045,0.48269303917839484,1.071710008,0.9330882352941177,7.751570157592931,-0.043,107.1710008,local,0.2578063522102752,2020_September_ADFA_1.6,1.6,1,ADFA,HP,-0.316,0,15.5,35,61,96,15,135,59,1,303.6,333.5,302.4,100,1.6,1,2020_September,2020,September,0.2538,0.5258,0.272,St. Marys,107.1710008,107.1710008,"(100,110]",2020_September,0.01,Dry,1,hydrated,"(105,110]","(100,110]","(100,120]",29.899999999999977,0.48269303917839484,1.071710008,0.9330882352941177,13.169663720920395,-0.043,107.1710008,local,0.7723088626407795,0.2762936477897248,0.8276911373592206
2020_September_ADFA_1.6_3,2020_September_ADFA_1.6,1.6,3,ADFA,EPI,-5.741,0,1.5,24,25,49,1,120,94,1,274.6,275.1,264.7,100,0.5296,1,2020_September,2020,September,0.3292,0.5376,0.2084,Painted Caves,63.30498177,63.30498177,"(60,70]",2020_September,0.01,Dry,1,moderate,"(60,65]","(60,70]","(60,80]",0.5,0.6123511904761905,0.6330498177,1.5796545105566218,7.308720955362111,-0.043,63.30498177,local,0.3243011904841291,2020_September_ADFA_1.6,1.6,3,ADFA,HP,-5.741,0,18,96,53,149,11,206,142,1,278.5,318.3,296,50,1.8453,1,2020_September,2020,September,0.3292,0.5376,0.2084,St. Marys,63.30498177,63.30498177,"(60,70]",2020_September,0.01,Dry,1,moderate,"(60,65]","(60,70]","(60,80]",39.80000000000001,0.6123511904761905,0.6330498177,1.5796545105566218,10.694188831479469,-0.043,63.30498177,local,1.1299716518133751,0.20529880951587087,0.7153283481866248
2020_September_ADFA_1.6_4,2020_September_ADFA_1.6,1.6,4,ADFA,EPI,-3.996,0,10.5,19,29,48,10,152,113,1,277.9,333.8,253.3,20,0.537,1,2020_September,2020,September,0.3004,0.5198,0.2194,St. Marys,73.03595206,73.03595206,"(70,80]",2020_September,0.01,Dry,1,moderate,"(70,75]","(70,80]","(60,80]",55.900000000000034,0.5779145825317429,0.7303595206,1.3691886964448494,9.743481978275026,-0.043,73.03595206,local,0.31034013082656714,2020_September_ADFA_1.6,1.6,4,ADFA,HP,-3.996,0,21,50,15,65,24,145,106,1,263.9,311.4,297.3,NA,1.3616,1,2020_September,2020,September,0.3004,0.5198,0.2194,St. Marys,73.03595206,73.03595206,"(70,80]",2020_September,0.01,Dry,1,moderate,"(70,75]","(70,80]","(60,80]",47.5,0.5779145825317429,0.7303595206,1.3691886964448494,17.72968369623587,-0.043,73.03595206,local,0.7868884955930238,0.2266598691734329,0.5747115044069762
2020_September_ADFA_1.6_6,2020_September_ADFA_1.6,1.6,6,ADFA,EPI,-6.912,0,15,5,46,51,11,184,127,1,268.2,363.8,275.4,100,0.4927,1,2020_September,2020,September,0.3416,0.5316,0.19,St. Marys,55.6206089,55.6206089,"(50,60]",2020_September,0.01,Dry,1,dry,"(55,60]","(50,60]","(40,60]",95.60000000000002,0.6425884123401054,0.556206089,1.7978947368421052,10.330758838522446,-0.043,55.6206089,local,0.31660331075854053,2020_September_ADFA_1.6,1.6,6,ADFA,HP,-6.912,0,25,64,51,115,13,161,97,1,258.4,300.15,255.3,50,1.6107,1,2020_September,2020,September,0.3416,0.5316,0.19,St. Marys,55.6206089,55.6206089,"(50,60]",2020_September,0.01,Dry,1,dry,"(55,60]","(50,60]","(40,60]",41.75,0.6425884123401054,0.556206089,1.7978947368421052,13.238655725341042,-0.043,55.6206089,local,1.0350171557515349,0.1760966892414595,0.5756828442484652
2020_September_ADFA_1.6_6,2020_September_ADFA_1.6,1.6,6,ADFA,EPI,-6.912,0,13,27,12,39,10,131,109,1,278.8,418.6,260.8,NA,0.5509,1,2020_September,2020,September,0.3416,0.5316,0.19,St. Marys,55.6206089,55.6206089,"(50,60]",2020_September,0.01,Dry,1,dry,"(55,60]","(50,60]","(40,60]",139.8,0.6425884123401054,0.556206089,1.7978947368421052,11.224894569630916,-0.043,55.6206089,local,0.3540019563565658,2020_September_ADFA_1.6,1.6,6,ADFA,HP,-6.912,0,25,64,51,115,13,161,97,1,258.4,300.15,255.3,50,1.6107,1,2020_September,2020,September,0.3416,0.5316,0.19,St. Marys,55.6206089,55.6206089,"(50,60]",2020_September,0.01,Dry,1,dry,"(55,60]","(50,60]","(40,60]",41.75,0.6425884123401054,0.556206089,1.7978947368421052,13.238655725341042,-0.043,55.6206089,local,1.0350171557515349,0.19689804364343416,0.5756828442484652
